Adım	Kırmızı	Sarı	Skor
220160	12	2	14
220408	11	1	12
220480	6	0	6
221072	2	0	2
221448	6	1	7
221552	2	1	3
221616	10	2	12
222400	3	0	3
222464	3	0	3
222472	19	0	19
222848	7	0	7
223152	1	0	1
223248	5	1	6
224368	3	0	3
224440	10	0	10
224784	2	0	2
225552	7	2	9
226456	8	1	9
226512	6	1	7
227224	11	3	14
227432	10	0	10
228200	17	0	17
228432	2	0	2
228440	6	0	6
229168	9	2	11
230120	4	0	4
230584	5	1	6
230592	10	1	11
230904	4	0	4
231024	1	0	1
231136	4	1	5
231216	0	0	0
232136	12	2	14
232568	8	2	10
233136	16	2	18
233232	7	1	8
234720	1	0	1
235312	12	1	13
235400	11	3	14
235744	14	0	14
235872	3	0	3
236200	8	0	8
236784	5	3	8
236944	4	0	4
237000	0	0	0
237192	14	1	15
237536	18	2	20
239432	11	1	12
239504	11	0	11
239560	6	2	8
239632	7	0	7
239872	1	0	1
240264	8	0	8
240280	1	1	2
240304	9	1	10
240560	10	0	10
241104	0	0	0
241312	3	0	3
241872	4	0	4
242064	9	1	10
242080	5	0	5
242416	2	1	3
242680	6	0	6
243016	1	0	1
243144	9	0	9
244336	5	0	5
244520	5	0	5
244696	4	1	5
245184	4	0	4
245496	14	3	17
245640	10	0	10
246160	9	1	10
246256	9	2	11
246432	3	0	3
247024	1	1	2
247072	0	0	0
247256	3	0	3
247976	4	0	4
248136	5	0	5
248528	6	0	6
249008	11	0	11
249600	4	0	4
249752	2	1	3
250088	2	0	2
250440	11	2	13
250512	12	4	16
250528	1	0	1
250960	1	0	1
250992	9	1	10
251040	0	0	0
251312	11	3	14
251680	3	0	3
251976	5	0	5
252128	2	1	3
252208	1	0	1
252440	5	1	6
252752	8	0	8
253024	2	0	2
253168	6	0	6
254008	5	1	6
254144	8	0	8
254288	1	0	1
254560	3	0	3
254696	2	0	2
254912	0	1	1
255208	3	0	3
255408	9	1	10
255512	5	1	6
256128	2	1	3
256512	0	0	0
256544	5	2	7
256560	1	0	1
257040	14	2	16
257376	1	0	1
257528	4	0	4
257560	2	0	2
257856	2	0	2
258016	2	0	2
258208	8	1	9
258648	2	0	2
259440	5	2	7
259456	7	0	7
259624	11	0	11
259896	7	0	7
260328	1	0	1
260408	4	1	5
260536	0	0	0
260864	18	0	18
261624	11	1	12
262384	15	0	15
262688	6	2	8
262992	6	1	7
263136	6	0	6
263240	4	0	4
263256	0	0	0
263376	1	0	1
263400	12	0	12
